articleId,resourcePrimKey,idInstitucion,urlTitle,id_,name,url,description,provider,serviceType,produces,alternateName,address,email,telephone,availableChannel,serviceArea,serviceAudience,serviceOperator,requiresDocumentation,price,paymentMethod,diasdeatencion,tiempoestimado,version,structureId
29706,29708,13746,junta-medica-para-jubilaciones-y-pensiones-servicios-,624351,Junta médica para jubilaciones y pensiones,http://www.mspbs.gov.py,"Solicitud de Junta Médica por parte de funcionarios y herederos de jubilados, para la obtención de jubilaciones y pensiones.","MINISTERIO DE SALUD PÚBLICA Y BIENESTAR SOCIAL
Dirección de Registro y Control de Profesionales de la Salud","Solicitud de junta médica por parte de funcionarios y herederos de jubilados, para la obtención de jubilaciones y pensiones.",Jubilaciones y pensiones,,Brasil y Manuel Dominguez,dcpyes@mspbs.gov.py,204-654,El trámite es presencial cuando la presencia física de la persona es indispensable para realizar el trámite.,Territorio Nacional,CIudadanía,http://www.tramitesparaguay.gov.py/junta-medica-para-jubilaciones-y-pensiones/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				Certificado o reposo médico
			
				X",-,-,Lunes a viernes - 07:00 a 15:00 hs,3 HORAS,1.5,11057
29717,29719,13675,legalizacion-de-firmas-de-los-representantes-de-entidades-religiosas-registradas-servicios-,611094,Legalización de firmas de los representantes de entidades religiosas registradas,http://www.mec.gov.py,Solicitud  de legalización de documentos emanados de instituciones gubernamentales o no gubernamentales inscritas y registradas en el Registro Nacional de Culto.,"MINISTERIO DE EDUCACIÓN Y CULTURA /
Vice Ministerio de Culto","Legalizaciones, Autenticaciones",Documentación legalizada,-,Estrella casi Alberdi / Edif. City - 2° piso -Asunción,SD,595 (21) 493 476,,Territorio Nacional,Entidades,http://www.tramitesparaguay.gov.py/legalizacion-de-firmas-de-los-representantes-de-entidades-religiosas-registradas/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				- Llenado del Formulario de Solicitud de Trámites de Entidades
			
				X
			
				 
			
				 
		
		
			
				- Documentos a legalizar: Certificado de Bautismo (caso de la Iglesia Católica); Certificado de Matrimonio; Certificado de Soltería
			
				X
			
				 
			
				 
		
		
			
				- Documentos emitidos por las Entidades Religiosas firmados por representantes actuales registrados en el Viceministerio de Culto.
			
				X",Sin costo,-,Lunes a viernes - 07:00 a 15:00 Hs,3 días,1.3,11057
29747,29749,13675,expedicion-de-resoluciones-de-escalafon-docente-servicios-,611082,Expedición de resoluciones de escalafón docente,http://www.mec.gov.py,Solicitud realizada por el docente para la expedición de una Resolución en la cual se establece o se actualiza el monto del escalafón a percibir por docente.,"MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano",Gestión de talento humano,Expedición de resoluciones de escalafón docente.,-,Mariscal Lopez y Juan de Mena / Edif. Rieder - Asunción,talentohumano@mec.gov.py,595 (233) 458 465 / 204 293,,Territorio Nacional,Personal docente,http://www.tramitesparaguay.gov.py/expedicion-de-resoluciones-de-escalafon-docente/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				- Cédula de identidadvigente
			
				 
			
				 
			
				X
		
		
			
				- Título y certificado de estudios de Formación Docente y/o Universitario con habilitación pedagógica
			
				 
			
				 
			
				X
		
		
			
				- En caso de actualización, además de lo citado se requiere constancias y/o certificados de cursos, capacitaciones, especializaciones y constancias de méritos; conforme a la legislación vigente.
			
				 
			
				 
			
				X",Sin costo,-,Lunes a viernes - 07:00 a 13:00 Hs.,1 año,1.4,11057
29756,29758,13852,consulta-de-expedientes-de-mesa-de-entradas-el-mic-servicio-,187309,Consulta de expedientes ingresados en mesa de entrada del MIC,,,,Consulta sobre expedientes ingresados,Consulta de información y situación de expedientes,,,,,,Global - Central,"Ciudadania, empresas e industrias",Contactar al tel.: 021- 661 662 R.A.,,,,,,1.4,11057
29773,29775,13746,registro-y-habilitacion-de-profesionales-de-la-salud-servicios-,1343479,Registro y habilitación de profesionales de la salud,http://www.mspbs.gov.py,"Solicitud de inscripción y renovación de los registros de profesionales de salud, en sus distintos niveles académicos, según las Resoluciones Ministeriales Nº 844 y 74.","MINISTERIO DE SALUD PÚBLICA Y BIENESTAR SOCIAL
Dirección de Registro y Control de Profesionales de la Salud","Solicitud de inscripción y renovación de los registros de profesionales de salud, en sus distintos niveles académicos, según las resoluciones ministeriales nº 844 y 74.",Registros y habilitaciones,,Brasil y Manuel Dominguez,dcpyes@mspbs.gov.py,204-654,El trámite es presencial cuando la presencia física de la persona es indispensable para realizar el trámite.,Territorio Nacional,CIudadanía,http://www.tramitesparaguay.gov.py/registro-y-habilitacion-de-profesionales-de-la-salud/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				INSCRIPCIÓN DE TÍTULO NACIONAL
		
		
			
				Título académico registrado en el MEC
			
				X
			
				 
			
				X
		
		
			
				Título
			
				X
			
				 
			
				X
		
		
			
				Cédula de identidad 
			
				X
			
				 
			
				X
		
		
			
				Certificados de estudios
			
				X
			
				 
			
				X
		
		
			
				Dos fotos tipo carnet 2x2
			
				X
			
				 
			
				 
		
		
			
				Para la inscripción de técnicos y auxiliares, se requiere además de los documentos anteriores, la resolución del MEC y del INS
			
				X
			
				 
			
				 
		
		
			
				INSCRIPCIÓN TÍTULO EXTRANJERO
		
		
			
				Constancia de reconocimiento u homologación del MEC
			
				X
			
				 
			
				 
		
		
			
				Título
			
				X
			
				 
			
				X
		
		
			
				Cédula de identidad vigente
			
				X
			
				 
			
				X
		
		
			
				Certificado de estudios
			
				X
			
				 
			
				X
		
		
			
				Pasantía rural
			
				X
			
				 
			
				 
		
		
			
				Certificado de residencia permanente o temporaria
			
				 
			
				 
			
				X
		
		
			
				Dos fotos tipo carnet 2x2
			
				X
			
				 
			
				 
		
		
			
				Obs: En el caso de paraguayos con título extranjero, el mismo debe ser reconocido por el MEC
		
		
			
				RENOVACIÓN DE REGISTROS
		
		
			
				Título
			
				 
			
				 
			
				X
		
		
			
				Certificado de estudios
			
				 
			
				 
			
				X
		
		
			
				Cédula de identidad
			
				 
			
				 
			
				X
		
		
			
				Foto tipo carnet 2x2
			
				X
			
				 
			
				 
		
		
			
				Obs: Todas las copias deben estar autenticadas por escribanía
		
		
			
				INSCRIPCIÓN DE ESPECIALIDAD
		
		
			
				Certificado de especialidad
			
				X
			
				 
			
				X
		
		
			
				RENOVACIÓN DE ESPECIALIDAD
		
		
			
				Recertificación de especialidad
			
				X
			
				 
			
				X
		
		
			
				Obs: Para la especialidad debe contar con la certificación de los respectivo circulos",Ver en el siguiente Link: http://www.mspbs.gov.py/controldeprofesiones/instructivos/,-,Lunes a viernes - 07:00 a 15:00 hs,3 HORAS,1.8,11057
29784,29786,13636,liberacion-de-impuestos-a-las-pertenencias-de-los-funcionarios-diplomaticos-extranjeros-acreditados-ante-el-gobierno-nacional-servicios-,588355,Liberación de impuestos a las pertenencias de los funcionarios diplomáticos extranjeros acreditados ante el Gobierno Nacional,"<!--
		@page { margin: 2cm }
		TD P { margin-bottom: 0cm }
		P { margin-bottom: 0.21cm }
		A:link { so-language: zxx }
	-->

	www.mre.gov.py","Solicitud de liberación de impuestos a la exportación o importación de vehículos, bienes y artículos personales de los funcionarios diplomáticos y consulares, técnicos del servicio de organismos internacionales y demás agentes del servicio exterior, acreditados ante el Gobierno Nacional",MINISTERIO DE RELACIONES EXTERIORES - Dirección de Franquicias Diplomáticas,Solicitud de liberación de impuestos a la exportación o importación de bienes personales,Constancia,-,"Palma y 14 de Mayo ""Palacio Benigno López"" / Asunción","franquiciadiplomatica@.mre.gov.py

<!--
		@page { margin: 2cm }
		TD P { margin-bottom: 0cm }
		P { margin-bottom: 0.21cm }
		A:link { so-language: zxx }
	-->franquiciadiplomatica@.mre.gov.py",595 (21) 495 393,,Capital,"Funcionarios diplomáticos y consulares, técnicos del servicio de organismos internacionales y demás agentes del servicio exterior, acreditados ante el Gobierno Nacional",http://www.tramitesparaguay.gov.py/liberacion-de-impuestos-a-las-pertenencias-de-los-funcionarios-diplomaticos-extranjeros-acreditados-ante-el-gobierno-nacional/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				Nota dirigida por la representación diplomática al Director de Franquicias Diplomáticas
			
				   X
			
				 
			
				 
		
		
			
				Listado de bienes y artículos personales a ser liberados, en 4 copias ejemplares
			
				   X
			
				 
			
				 
		
		
			
				Credenciales Diplomáticas
			
				   X
			
				 
			
				 
		
		
			
				Documentos del vehículo y demás artículos personales
			
				   X
			
				 
			
				 
		
		
			
				Documento de embarque
			
				   X",Sin costo,-,Lunes a viernes - 07:00 a 13:00 Hs.,72 horas,1.8,11057
29793,29795,13655,inclusion-del-descuento-ips-servicios-,590276,Inclusión del descuento IPS,http://www.hacienda.gov.py,Solicitud de de registro para descuento del Instituto de Previsión Social (IPS).,"MINISTERIO DE HACIENDA

Dirección General de Jubilaciones y Pensiones",Registro,Autorización de descuento al Instituto de Previsión Social (IPS),-,Iturbe y Simón Bolivar (1a. Ptda) Asunción,jubilaciones@hacienda.gov.py,"Tel.  595 (21) 493 723 / 449 942
Fax  595 (21) 441 690",,Territorio Nacional,Asegurado del IPS,http://www.tramitesparaguay.gov.py/inclusion-del-descuento-ips/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				- Nota de solicitud de descuento de IPS
			
				X",Sin costo,-,Lunes a Viernes - 07:00 A 13:00 Hs,2 semanas,1.2,11057
29804,29806,13675,gestion-para-la-aplicacion-de-medida-administrativa-servicios-,611076,Gestión para la aplicación de medida administrativa,http://www.mec.gov.py,"Denuncia ante la Dirección de Control del Personal para dar inicio a un proceso de aplicación de medida administrativa a funcionarios docentes, técnicos o administrativos del MEC que se encuentran en situación irregular. Dicha medida administrativa se aplica al final de cada mes, una vez actualizada la planilla de sueldos del MEC.","MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano","Asuntos laborales, judicial y administrativo",Actualización del legajo del funcionario,-,Chile 636 c/ General Diaz / Asunción,talentohumano@mec.gov.py,595 (233) 458 465 / 204 293,,Territorio Nacional,Instituciones,http://www.tramitesparaguay.gov.py/gestion-para-la-aplicacion-de-medida-administrativa/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				- Nota dirigida a la Dirección de Control del Personal exponiendo la situación irregular en la que incurre el funcionario
			
				X
			
				 
			
				 
		
		
			
				- Constancia de Trabajo expedida por la Institución en la que presta servicio la persona afectada
			
				X
			
				 
			
				 
		
		
			
				- Informe referente a incumplimiento de funciones
			
				X
			
				 
			
				 
		
		
			
				- Planilla de Asistencia a la Institución.
			
				 
			
				 
			
				X",Sin costo,-,Lunes a viernes - 07:00 a 17:00 Hs.,10 minutos,1.4,11057
29817,29819,13636,legalizacion-de-certificado-de-inocuidad-servicios-,29966,Legalización de certificado de inocuidad,http://www.mre.gov.py/v1/default.aspx,Consiste en certificar la firma del funcionario autorizado del Ministerio de Salud Pública y Bienestar Social.,"Ministerio de Relaciones Exteriores - MRE, Dirección de Legalizaciones",Legalización de documento,Validación de certificado,,Palma y 14 de Mayo - Palacio Benigno López / Asunción,legalizaciones@mre.gov.py,595 (21) 443 779,Personal,Capital,"Industria Alimenticia, Exportadores de Alimentos",http://www.tramitesparaguay.gov.py/legalizacion-de-certificado-de-inocuidad/,,,,,,1.1,11057
29828,29830,13852,cambio-de-emblema-a-estacion-de-servicio-de-gas-licuado-de-petroleo-glp-servicios-,711485,Cambio de emblema a estación de servicio de gas licuado de petróleo (GLP),http://www.mic.gov.py,Solicitud de cambio de emblema de estaciones de servicios de GLP.,"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección General de Combustibles -
Área:
DIRECCIÓN DE GAS LICUADO DE PETRÓLEO",Solicitud de cambio de emblema de estaciones de servicios de GLP.,Documentos,,Avda. Mariscal López 3333 y Dr. Weiss / Asunción,SD,"595 (21) 616 3079
Fax: 595 (21) 616 3070",El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.,Territorio Nacional,Empresas del sector,http://www.tramitesparaguay.gov.py/cambio-de-emblema-a-estacion-de-servicio-de-gas-licuado-de-petroleo-glp/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				 
		
		
			
				- Nota de cambio de emblema a favor de la distribuidora
			
				X
			
				 
			
				 
		
		
			
				- Contrato suscrito entre la empresa distribuidora y el operador
			
				 
			
				 
			
				X
		
		
			
				- Escritura de constitución de la sociedad y del título de propiedad
			
				 
			
				 
			
				X
		
		
			
				- Contrato de locación y compromiso del propietario para la explotación de estación de servicio
			
				 
			
				 
			
				X
		
		
			
				- Confirmación en los registros del Ministerio de Industria y Comercio
			
				X
			
				 
			
				 
		
		
			
				- Comunicación del Ministerio de Industria y Comercio a la distribuidora afectada
			
				 
			
				 
			
				X
		
		
			
				- Nota de la distribuidora afectada, de oposición al cambio de emblema
			
				X
			
				 
			
				 
		
		
			
				- Comunicación del Ministerio de Industria y Comercio al operador de la oposición al cambio de emblema por la distribuidora afectada
			
				 
			
				X
			
				 
		
		
			
				- Dictamen de Asesoría Jurídica del Ministerio de Industria y Comercio.
			
				X",7 jornales / diario,-,Lunes a viernes - 07:00 a 15:00 hs,10 a 30 días.,1.7,11057
