id_article;id_servicio;id_institucion;id_version;nombre;url;descripcion;proveedor;tipo_servicio;producto;nombre_alternativo;direccion;email;telefono;canal_disponible;alcance;audiencia;operador;version;structureid
18679;18681;13817;23718;Comparecencia;www.mjt.gov.py;"Por orden judicial se presenta el Acusado ante el juzgado correspondiente a la citación, para solicitar una medida de seguridad o alguna conciliación entre partes.";"Dirección General de Establecimientos Penitenciarios y Ejecución Penal
Área: Dirección de Institutos Penales";SIN DATO;SIN DATO;"";Edificio Corfan - Paraguarí y Herrera;partediariodgepep@gmail.com;595 (21) 497 426;"";Central;SIN DATO;SI;1.3;11057
18698;18700;14021;335068;Provisión de datos estadísticos sobre la reducción de la oferta y demanda del consumo de drogas;http://www.senad.gov.py/index.html;Entrevistas de asesoramientos sobre datos estadísticos sobre la realidad vigente del problema de las drogas en nuestro país;Secretaría Nacional Antidrogas (SENAD);Entrevistas de asesoramientos sobre datos estadísticos sobre la realidad vigente del problema de las drogas en nuestro país;Asesoramiento sobre datos estadísticos del problema de las drogas en nuestro país.;No disponible;Avda. Fernando de la Mora 2998 c/ De la Victoria - Asunción;delvalle.nancy@gmail.com;595 (21) 554 585 - int 45;"";Territorio Nacional;Ciudadanía;"";2;11057
18713;18715;13817;617598;Entrevista y Registro -  Solicitud de Empleos;SD;El ciudadano pasa por la Dirección General de Empleo para solicitar asistencia para conseguir trabajo.;"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Dirección General de Empleo";"Concursos de admisión, solicitud de empleo";Solicitud de Empleo recepcionada;-;Avenida Eusebio Ayala 384 c/ 22 de septiembre - Asunción;SD;"595 (21) 234 300 / 9
Fax: 595 (21) 234 302";"";Central;Ciudadanía;SI;1.4;11057
18729;18731;14021;335072;Identificación en orina de drogas controladas o sus metabólitos;http://www.senad.gov.py;Identificación en orina de drogas controladas o sus metabólitos;Secretaría Nacional Antidrogas (SENAD);Identificación en orina;Screening toxicológico en orina;No disponible;Avda. Fernando de la Mora 2998 c/ De la Victoria / Asunción;-;595 (21) 554585 Int 28;Personal;Territorio Nacional;Ciudadanía;"";2.3;11057
18742;18744;13817;23727;Talleres de Orientación;www.mjt.gov.py;"Los interesados en tener un empleo son entrevistados, se les informa sobre los servicios de capacitación disponibles  y  se les deriva hacia los talleres de orientación o al servicio de capacitación laboral.";Servicio Nacional de Empleo (SENADE);SIN DATO;SIN DATO;"";Edificio Corfan - calles Paraguarí y Herrera;mjt@mjt.gov.py;595 (21) 451 245;"";Central;SIN DATO;NO;1.3;11057
18761;18763;14037;335165;Adjudicación de un terreno dentro del territorio social de la SAS;http://www.sas.gov.py/;Solicitud de ocupacion de terrenos pertenecientes a la SAS y que se encuentran desocupados;Secretaría de Acción Social (SAS);Solicitud de ocupacion de terrenos pertenecientes a la SAS y que se encuentran desocupados;Adjudicación;No disponible;Avenida Mariscal López y Villa Olimpia / Fernando de la Mora;-;595 (21) 678 430 / 1 * 595 (21) 678 453 - Int . 600;"";Territorio Nacional;Ciudadanía;"";1.7;11057
18774;18776;13817;40829;Inscripción de cursos de capacitación SNPP;www.snpp.edu.py;"El ciudadano o la empresa solicitan la inscripción para curso de capacitación, de acuerdo a la oferta disponible por la SNPP.";"Servicio Nacional de Promoción Profesional (SNPP)
Área: Programa de Desarrollo Gerencial y Empresarial";Cursos de Capacitación;Cursos;"";Molas López 480 / Villa Guaraní - Asunción;informes@snpp.edu.py;595 (21) 603 062 / 607 289  Fax: 595 (21) 609 617;"";Central;Ciudadano o empresa;www.snpp.edu.py;1.4;11057
18790;18792;14037;335170;Consulta sobre el programa Tekoporã;http://www.sas.gov.py/;Consultas varias sobre criterios de acceso al programa Tekoporã;Secretaría de Acción Social (SAS);Consultas varias sobre criterios de acceso al programa Tekoporã;Consultas;No disponible;Avenida Mariscal López y Villa Olimpia / Fernando de la Mora;"Esta consulta puede realizarse vía telefónica.
	FACEBOOK: Secretaría de Acción Social de la Presidencia de la República del Paraguay
	TWITTER: @sasparaguay";595 (21) 678 430 / 1 * 595 (21) 678 453 - Int . 600;"";Territorio Nacional;Ciudadanía;"";1.9;11057
18806;18808;13817;617557;Rubricación de Hojas y Libros Laborales;http://ministeriodejusticia.gov.py/;"Presentación de los libros laborales, así como las hojas a ser utilizadas con el sistema informático para libros y planillas semestrales, con sus respectivas fojas numeradas, para su rubricación por la Autoridad administrativa del trabajo.";"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social";"Legalizaciones, autenticaciones";Libros de contabilidad laboral;-;Edificio Corfan - Paraguari y Herrera / Asunción;SD;595 (21) 451-245 / 595 (21) 0800 117 100;"";Central;Empresas y organizaciones;http://www.tramitesparaguay.gov.py/rubricacion-de-hojas-y-libros-laborales/;1.6;11057
18821;18823;14037;335193;Presentación de carta oferta para adquisición de inmuebles de potenciales beneficiarios de la SAS;http://www.sas.gov.py/;"Presentación de documentaciones relativas a la propiedad ofertada a la SAS con el propósito de ser adjudicados a potenciales beneficiarios, en cumplimiento de la Ley de Contrataciones Publicas 2051/03";Secretaría de Acción Social (SAS);Presentación de documentaciones relativas a la propiedad ofertada a la SAS;Presentación de la carta oferta;No disponible;Avenida Mariscal López y Villa Olimpia / Fernando de la Mora;Sin datos;595 (21) 678 430 / 1 * 595 (21) 678 453 - Int . 600;"";Territorio Nacional;Ciudadanía;"";1.7;11057
18834;18836;14037;335199;Reclamos sobre el programa Tekoporã;http://www.sas.gov.py/;"Solicitud inclusión de nuevo miembros, cambio de titular, baja de hogar y baja de miembros del Programa Tekoporã. Además se pueden realizarse actualizaciones de datos de los beneficiarios tales como cambios de distrito, localidad o domicilio";Secretaría de Acción Social (SAS);"Solicitud inclusión de nuevo miembros, cambio de titular, baja de hogar y baja de miembros del Programa Tekoporã. Además se pueden realizarse actualizaciones de datos de los beneficiarios tales como cambios de distrito, localidad o domicilio";Reclamos sobre el programa;No disponible;Avenida Mariscal López y Villa Olimpia / Fernando de la Mora;Sin Datos;595 (21) 678 430 / 1 * 595 (21) 678 453 - Int . 600;"";Territorio Nacional;Ciudadanía;"";1.7;11057
18847;18849;14037;335210;Regularización de inmueble adquirido por la SAS en beneficio de familias ocupantes;http://www.sas.gov.py/;Solicitud de regularización de inmuebles por la SAS en favor de las familias ocupantes.;Secretaría de Acción Social (SAS);Solicitud de regularización de inmuebles por la SAS en favor de las familias ocupantes;Regularización;No disponible;Avenida Mariscal López y Villa Olimpia / Fernando de la Mora;Sin datos;595 (21) 678 430 / 1 * 595 (21) 678 453 - Int . 600;"";Territorio Nacional;Ciudadanía;"";1.8;11057
18858;18860;14217;221530;Promoción y difusión de concursos públicos;"http://www.sfp.gov.py/sfp/?node=page,440";Promoción y difusión de concursos públicos;Secretaría de la Función Pública (SFP);Promoción y difusión;Promoción y difusión de concursos públicos;No disponible;Constitución N° 422 y 25 de Mayo– Asunción;sfp@sfp.gov.py;595 (21) 492 109;"";Territorio Nacional;Ciudadanía;"http://www.sfp.gov.py/sfp/?node=page,440";1.8;11057
18869;18871;13852;711376;Tramitación electrónica de certificaciön de origen;www.mic.gov.py;Solicitud realizada por Internet por el exportador con el fin de obtener la Certificación de origen previa oficialización del despacho de exportación.;"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección de Comercio Exterior -
Área:
DIRECCIÓN GENERAL DE OPERACIONES DE COMERCIO EXTERIOR";Solicitud realizada por Internet por el exportador con el fin de obtener la Certificación de origen previa oficialización del despacho de exportación.;Certificación de origen para efectuar despacho;"";Avda. Mariscal López 3333 y Dr. Weiss / Villa Morra - Asunción;atn@vue.org.py;"595 (21) 616 30 40
Fax: 595 (21) 616 31 16";"";Global;Exportador;http://www.tramitesparaguay.gov.py/tramitacion-electronica-de-certificacion-de-origen/;1.6;11057
18888;18890;14217;335684;Elaboración de constancias de ser o no funcionario público;"http://www.sfp.gov.py/sfp/?node=page,309";"Solicitud de elaboración de Constancia de ser o no funcionario público, aclarando que este proceso se realiza en forma Institucional.";Secretaría de la Función Pública (SFP);Solicitud de elaboración de Constancia de ser o no funcionario público;Elaboración de Constancia;No disponible;Constitución N° 422 y 25 de Mayo– Asunción;sfp@sfp.gov.py;595 (21) 492 109;"";Territorio Nacional;Funcionarios e instituciones públicas;"";1.9;11057
18913;18915;14217;221354;Asistencia técnica a instituciones públicas en el diseño del sistema de carrera;"http://www.sfp.gov.py/sfp/?node=page,111";Asistencia técnica a instituciones públicas;Secretaría de la Función Pública (SFP);Asistencia técnica;Asistencia;No disponible;Constitución N° 422 y 25 de Mayo– Asunción;sfp@sfp.gov.py;595 (21) 492 109;"";Territorio Nacional;Funcionarios públicos;"http://www.sfp.gov.py/sfp/?node=page,111";1.8;11057
18924;18926;14235;222028;Adopción y Acogimiento Familiar;http://www.snna.gov.py/;"El Centro de Adopciones es el Programa de la SNNA que depende de la Dirección del Centro de Adopciones y que, en el marco de la Doctrina de Protección Integral y de manera interdisciplinaria e interinstitucional, busca garantizar el derecho de niños, niñas y adolescentes a vivir y desarrollarse en una familia, promoviendo el fortalecimiento del vínculo con su familia de origen y, cuando esto no es posible, a través de la adopción";Secretaría Nacional de la Niñez y Adolescencia (SNNA);Adopción y Acogimiento Familiar;Adopción;No disponible;Avenida Mariscal López 1662 e/ Bernardino Caballero y Rodó;comunicacion@snna.gov.py;595 (21) 207 162;"";Territorio Nacional;Niños/as y adolescentes que deseen vivir y desarrollarse en una familia;http://www.snna.gov.py/;1.6;11057
18944;18946;14235;222040;Programa Abrazo;http://www.snna.gov.py/articulo/41-abrazo.html#.Uz2pH3aSxoA;"Obtención de una respuesta integral a la realidad de niños/as menores de 14 años, en situación de trabajo infantil en la capital y otras ciudades del país.";Secretaría Nacional de la Niñez y Adolescencia (SNNA);Obtención de respuesta;Programa de ayuda a menores;No disponible;Avenida Mariscal López 1662 e/ Bernardino Caballero y Rodó;comunicacion@snna.gov.py;595 (21) 207 162;"";Territorio Nacional;Niños y niñas menores de 14 años;http://www.snna.gov.py/articulo/41-abrazo.html#.Uz2pH3aSxoA;1.8;11057
18957;18959;14235;222048;"Atención Integral a los niños, niñas y adolescentes que viven en las calles";http://www.snna.gov.py/;"Atención a los niños, niñas y adolescentes brindando refugio, centro transitorio de protección y centro de convivencia pedagógica.";Secretaría Nacional de la Niñez y Adolescencia (SNNA);Atención;Atención a los niños y niñas;No disponible;Avenida Mariscal López 1662 e/ Bernardino Caballero y Rodó / Asunción;comunicacion@snna.gov.py;595 (21) 207 162;"";Territorio Nacional;Niños/as y adolescentes que viven en las calles;http://www.snna.gov.py/;1.6;11057
18972;18974;14251;376339;Certificado de repatriación;www.repatriados.gov.py;El Certificado de Repatriación (expedición gratuita) es un mecanismo de acción institucional que posibilita una asistencia que propicia un mínimo impacto traumático en el proceso de reinserción y permite un tratamiento preferencial para los repatriados y sus familiares ante los distintos entes estatales.;Secretaría de Desarrollo para Repatriados y Refugiados Connacionales (SDRRC);Asistencia social;Certificado de repatriación;"";25 de mayo 1091 casi Brasil;contactos@repatriados.gov.py;+59521 226 858   +59521 226 797;"";Asunción.  Además se trabaja con las gobernaciones para facilitar y agilizar el proceso de los residentes en el interior del país.;Ciudadanos paraguayos con la intención de radicarse permanentemente en el país;-;1.9;11057
19023;19025;13852;712052;Liberación de arancel aduanero para importación de materias primas e insumos;"http://www.vue.org.py/index1.php

	http://www.mic.gov.py/v1/index.php";Solicitud de emisión de un certificado para la importación de materias primas e insumos con arancel aduanero del 0 %.;"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección General de Desarrollo Empresarial -
Área:
DIRECCION DE REGIMENES ESPECIALES";Solicitud de emisión de un certificado para la importación de materias primas e insumos con arancel aduanero del 0 %.;Certificado de Importación.;"";Avda. Mcal. Lopez N° 3.333;crflorentin@mic.gov.py;"595 21 616-3072 / 3082 / 3086
Fax: 595 21 616-3072";"El trámite es presencial, cuando la presencia física de la persona es indispensable para realizar el trámite.";Global;Ciudadanía;http://www.tramitesparaguay.gov.py/liberacion-de-arancel-aduanero-para-importacion-de-materias-primas-e-insumos/;1.7;11057
19059;19061;13873;717715;Atención a víctimas de violencia;"http://www.mujer.gov.py/

	http://www.mujer.gov.py/atencion-a-victimas-i13";"Realizar atención integral, información y asesoramiento a mujeres víctimas de violencia de género.";Secretaria General (Ministerio de la Mujer);Atención integral;"Atención, información y asesoramiento víctimas de violencia";"";Presidente Franco e/ Ayolas Edificio Ayfra / Planta Baja;atencion@mujer.gov.py;"595 (21) 452 060
Fax: 595 (21) 452 060";"";Global - Central;Mujeres;http://www.tramitesparaguay.gov.py/proteccion-atencion-y-prevencion-de-la-violencia-basada-en-genero/;1.6;11057
19076;19078;14251;378142;Opción de nacionalidad paraguaya natural;www.repatriados.gov.py;Se patrocina en forma gratuita el juicio de opción de nacionalidad natural para hijos extranjeros de repatriados.;Secretaría de Desarrollo para Repatriados y Refugiados Connacionales (SDRRC);Asistencia social;Nacionalidad Paraguaya;"";25 de mayo 1091 casi Brasil;contactos@repatriados.gov.py;+59521 226 858     +59521 226 797;"";Asunción. Además se trabaja con las gobernaciones para facilitar y agilizar el proceso de los residentes en el interior del país.;Ciudadanos paraguayos con la intención de radicarse permanentemente en el país;"";1.8;11057
